ExperimentID,ImageName,ImageID,PredictionID,Prediction_left,Prediction_top,Prediction_right,Prediction_bottom,Prediction_confidence
20, person_218.png, 128, 11, 32, 112, 39, 124, 3.3
20, person_218.png, 128, 12, 40, 112, 48, 123, 2.5
20, person_218.png, 128, 13, 46, 113, 56, 123, 1.9
20, person_218.png, 128, 14, 56, 111, 63, 122, 2.4
20, person_218.png, 128, 15, 63, 112, 71, 122, 2.0
20, person_218.png, 128, 16, 71, 111, 78, 120, 1.0
20, person_218.png, 128, 17, 128, 101, 136, 137, 1.8
20, person_218.png, 128, 18, 204, 109, 213, 126, 2.5
20, person_218.png, 128, 19, 18, 112, 25, 136, 7.7
20, person_218.png, 128, 20, 20, 112, 32, 139, 29.9
20, person_218.png, 128, 21, 31, 116, 41, 132, 12.2
20, person_218.png, 128, 22, 31, 113, 44, 138, 16.1
20, person_218.png, 128, 23, 37, 117, 47, 132, 7.5
20, person_218.png, 128, 24, 31, 114, 57, 137, 1.6
20, person_218.png, 128, 25, 46, 118, 58, 130, 5.8
20, person_218.png, 128, 26, 43, 115, 60, 136, 2.6
20, person_218.png, 128, 27, 55, 118, 65, 133, 3.8
20, person_218.png, 128, 28, 59, 116, 73, 139, 10.3
20, person_218.png, 128, 29, 198, 107, 214, 145, 1.1
20, person_218.png, 128, 30, 17, 120, 24, 140, 1.2
20, person_218.png, 128, 31, 17, 114, 27, 145, 2.9
20, person_218.png, 128, 32, 24, 121, 32, 138, 3.5
20, person_218.png, 128, 33, 34, 116, 49, 146, 3.9
20, person_218.png, 128, 34, 47, 124, 57, 137, 1.1
20, person_218.png, 128, 35, 54, 123, 64, 138, 1.6
20, person_218.png, 128, 36, 52, 119, 69, 145, 2.2
20, person_218.png, 128, 37, 62, 122, 71, 139, 2.2
20, person_218.png, 128, 38, 43, 122, 60, 156, 1.4
20, person_218.png, 128, 39, 58, 119, 73, 160, 1.3
20, person_161.png, 129, 1, 175, 95, 250, 395, 99.8
20, person_161.png, 129, 2, 272, 119, 294, 175, 12.5
20, person_161.png, 129, 3, 280, 121, 303, 174, 36.5
20, person_161.png, 129, 4, 0, 114, 23, 190, 3.7
20, person_161.png, 129, 5, 225, 121, 242, 197, 1.3
20, person_161.png, 129, 6, 241, 110, 268, 220, 94.2
20, person_161.png, 129, 7, 271, 129, 296, 220, 6.7
20, person_161.png, 129, 8, 279, 122, 303, 225, 51.6
20, person_161.png, 129, 9, 354, 136, 373, 225, 1.4
20, person_161.png, 129, 10, 0, 132, 23, 236, 3.3
20, person_161.png, 129, 11, 395, 58, 415, 401, 1.6
20, person_161.png, 129, 12, 288, 83, 299, 112, 2.3
20, person_161.png, 129, 13, 278, 95, 287, 113, 1.9
20, person_161.png, 129, 14, 276, 91, 289, 121, 6.7
20, person_161.png, 129, 15, 293, 113, 305, 146, 1.2
20, person_161.png, 129, 16, 277, 111, 290, 165, 1.2
20, person_161.png, 129, 17, 291, 122, 303, 164, 1.1
20, person_099.png, 130, 1, 170, 87, 287, 387, 100.0
20, person_099.png, 130, 2, 115, 80, 146, 147, 81.1
20, person_099.png, 130, 3, 168, 86, 196, 142, 95.1
20, person_099.png, 130, 4, 186, 92, 214, 137, 52.5
20, person_099.png, 130, 5, 378, 94, 401, 147, 29.7
20, person_099.png, 130, 6, 398, 70, 415, 168, 3.1
20, person_099.png, 130, 7, 137, 98, 165, 151, 59.3
20, person_099.png, 130, 8, 153, 93, 183, 151, 1.7
20, person_099.png, 130, 9, 264, 94, 294, 156, 89.0
20, person_099.png, 130, 10, 351, 100, 369, 159, 4.8
20, person_099.png, 130, 11, 67, 54, 135, 222, 1.3
20, person_099.png, 130, 12, 395, 139, 413, 230, 2.1
20, person_099.png, 130, 13, 391, 73, 416, 294, 2.0
20, person_099.png, 130, 14, 395, 161, 416, 272, 22.5
20, person_099.png, 130, 15, 115, 80, 129, 92, 1.9
20, person_099.png, 130, 16, 201, 89, 211, 104, 9.8
20, person_099.png, 130, 17, 171, 86, 187, 124, 1.8
20, person_099.png, 130, 18, 195, 88, 214, 124, 74.6
20, person_099.png, 130, 19, 352, 97, 364, 134, 28.4
20, person_099.png, 130, 20, 385, 94, 400, 134, 8.1
20, person_099.png, 130, 21, 397, 99, 414, 132, 1.2
20, person_099.png, 130, 22, 407, 88, 414, 144, 1.0
20, person_099.png, 130, 23, 146, 106, 164, 147, 3.9
20, person_099.png, 130, 24, 155, 107, 170, 145, 1.5
20, person_036.png, 131, 1, 177, 70, 320, 396, 100.0
20, person_122.png, 132, 1, 116, 154, 245, 312, 2.6
20, person_122.png, 132, 2, 378, 129, 415, 208, 85.1
20, person_122.png, 132, 3, 180, 160, 245, 306, 97.6
20, person_122.png, 132, 4, 0, 157, 6, 171, 2.0
20, person_053.png, 133, 1, 181, 120, 262, 381, 99.9
20, person_053.png, 133, 2, 294, 174, 325, 212, 5.1
20, person_053.png, 133, 3, 302, 162, 312, 177, 1.5
20, person_053.png, 133, 4, 299, 160, 316, 196, 96.0
20, person_053.png, 133, 5, 306, 170, 325, 202, 1.4
20, person_053.png, 133, 6, 317, 176, 327, 191, 1.6
20, crop_000604.png, 134, 1, 73, 70, 158, 370, 99.6
20, crop_000604.png, 134, 2, 141, 86, 215, 370, 98.6
20, crop_000604.png, 134, 3, 268, 75, 353, 366, 99.9
20, crop_000604.png, 134, 4, 57, 103, 89, 300, 2.2
20, crop_000604.png, 134, 5, 154, 123, 206, 287, 1.4
20, crop_000604.png, 134, 6, 18, 93, 62, 339, 1.1
20, crop_000604.png, 134, 7, 37, 117, 74, 317, 1.3
20, crop_000604.png, 134, 8, 2, 73, 46, 389, 3.1
20, crop001676.png, 135, 1, 73, 91, 125, 245, 99.6
20, crop001676.png, 135, 2, 144, 181, 203, 304, 98.9
20, crop001676.png, 135, 3, 82, 177, 147, 337, 99.4
20, crop001676.png, 135, 4, 213, 177, 270, 343, 99.9
20, crop001676.png, 135, 5, 275, 203, 325, 342, 99.6
20, crop001676.png, 135, 6, 336, 217, 383, 346, 99.4
20, crop001676.png, 135, 7, 151, 259, 176, 334, 1.2
20, crop001676.png, 135, 8, 314, 260, 347, 345, 99.6
20, crop001676.png, 135, 9, 397, 300, 417, 355, 4.2
20, crop001676.png, 135, 10, 399, 305, 415, 416, 5.3
20, crop001676.png, 135, 11, 409, 278, 416, 339, 2.2
20, crop001676.png, 135, 12, 411, 303, 415, 328, 1.3
20, crop001676.png, 135, 13, 402, 305, 415, 341, 52.5
20, person_and_bike_049.png, 136, 1, 192, 45, 272, 348, 99.9
20, person_and_bike_049.png, 136, 2, 400, 154, 415, 242, 3.1
20, crop001725.png, 137, 1, 93, 162, 116, 284, 95.0
20, crop001725.png, 137, 2, 105, 155, 139, 294, 99.6
20, crop001725.png, 137, 3, 55, 173, 61, 182, 11.3
20, crop001725.png, 137, 4, 1, 195, 10, 209, 22.6
20, crop001725.png, 137, 5, 238, 223, 246, 236, 1.4
20, person_and_bike_100.png, 138, 1, 144, 20, 268, 241, 99.8
20, person_and_bike_100.png, 138, 2, 63, 195, 390, 426, 1.8
20, person_137.png, 139, 1, 191, 65, 217, 126, 4.0
20, person_137.png, 139, 2, 238, 85, 261, 138, 5.0
20, person_137.png, 139, 3, 247, 84, 278, 145, 1.6
20, person_137.png, 139, 4, 266, 87, 289, 145, 5.9
20, person_137.png, 139, 5, 110, 95, 136, 152, 1.5
20, person_137.png, 139, 6, 126, 92, 143, 156, 21.8
20, person_137.png, 139, 7, 240, 92, 263, 170, 3.1
20, person_137.png, 139, 8, 131, 99, 148, 177, 1.3
20, person_137.png, 139, 9, 171, 108, 187, 175, 17.6
20, person_137.png, 139, 10, 187, 73, 216, 217, 97.1
20, person_137.png, 139, 11, 194, 84, 234, 211, 1.7
20, person_137.png, 139, 12, 244, 105, 277, 182, 3.4
20, person_137.png, 139, 13, 268, 99, 290, 193, 19.7
20, person_137.png, 139, 14, 262, 79, 292, 217, 9.2
20, person_137.png, 139, 15, 71, 57, 113, 257, 98.2
20, person_137.png, 139, 16, 237, 81, 267, 241, 48.8
20, person_137.png, 139, 17, 101, 96, 141, 257, 99.6
20, person_137.png, 139, 18, 137, 89, 177, 265, 99.8
20, person_137.png, 139, 19, 191, 135, 209, 217, 1.0
20, person_137.png, 139, 20, 201, 89, 242, 264, 99.4
20, person_137.png, 139, 21, 240, 114, 257, 237, 3.6
20, person_137.png, 139, 22, 275, 114, 289, 239, 2.1
20, person_137.png, 139, 23, 244, 118, 284, 263, 99.7
20, person_137.png, 139, 24, 161, 68, 176, 95, 48.7
20, person_137.png, 139, 25, 1, 88, 4, 100, 2.0
20, person_137.png, 139, 26, 105, 86, 113, 101, 3.5
20, person_137.png, 139, 27, 111, 88, 116, 98, 2.1
20, person_137.png, 139, 28, 135, 88, 141, 100, 1.4
20, person_137.png, 139, 29, 261, 79, 278, 114, 1.0
20, person_137.png, 139, 30, 279, 82, 289, 113, 8.3
20, person_137.png, 139, 31, 1, 93, 5, 104, 4.2
20, person_137.png, 139, 32, 127, 87, 139, 120, 1.8
20, person_137.png, 139, 33, 237, 82, 249, 126, 2.6
20, person_137.png, 139, 34, 243, 81, 258, 127, 4.5
20, person_137.png, 139, 35, 118, 92, 131, 128, 1.2
20, person_137.png, 139, 36, 131, 88, 143, 132, 8.9
20, person_137.png, 139, 37, 169, 110, 178, 124, 1.2
20, person_137.png, 139, 38, 168, 105, 186, 137, 7.6
20, person_137.png, 139, 39, 234, 114, 241, 127, 2.3
20, person_137.png, 139, 40, 173, 117, 188, 152, 1.7
20, person_and_bike_083.png, 140, 1, 157, 32, 255, 402, 99.9
20, crop001545.png, 141, 1, 111, 127, 157, 309, 71.1
20, crop001545.png, 141, 2, 133, 107, 194, 332, 99.8
20, crop001545.png, 141, 3, 330, 194, 364, 224, 1.2
20, crop001545.png, 141, 4, 346, 196, 382, 226, 1.8
20, crop001545.png, 141, 5, 366, 203, 382, 229, 2.2
20, crop001545.png, 141, 6, 395, 206, 414, 235, 1.8
20, crop001545.png, 141, 7, 40, 214, 50, 230, 2.8
20, crop001545.png, 141, 8, 36, 210, 52, 235, 15.9
20, crop001545.png, 141, 9, 41, 211, 58, 234, 1.2
20, crop001545.png, 141, 10, 52, 212, 70, 234, 5.1
20, crop001545.png, 141, 11, 64, 214, 76, 230, 2.4
20, crop001545.png, 141, 12, 65, 214, 82, 234, 39.5
20, crop001545.png, 141, 13, 29, 213, 56, 239, 5.8
20, person_200.png, 142, 1, 23, 175, 201, 256, 1.2
20, person_200.png, 142, 2, 50, 165, 309, 293, 1.6
20, person_200.png, 142, 3, 83, 188, 334, 259, 16.5
20, person_200.png, 142, 4, 201, 197, 401, 269, 2.7
20, person_200.png, 142, 5, 105, 187, 368, 311, 5.2
20, person_200.png, 142, 6, 32, 92, 57, 175, 7.8
20, person_200.png, 142, 7, 21, 89, 63, 212, 2.4
20, person_200.png, 142, 8, 74, 176, 98, 233, 1.4
20, person_200.png, 142, 9, 286, 186, 306, 242, 1.4
20, person_200.png, 142, 10, 298, 191, 319, 241, 3.8
20, person_200.png, 142, 11, 268, 185, 290, 272, 5.4
20, person_200.png, 142, 12, 337, 183, 363, 270, 99.2
20, person_200.png, 142, 13, 365, 189, 388, 270, 98.9
20, person_200.png, 142, 14, 390, 187, 414, 280, 99.1
20, person_200.png, 142, 15, 71, 177, 97, 297, 98.7
20, person_200.png, 142, 16, 93, 178, 114, 288, 96.8
20, person_200.png, 142, 17, 108, 180, 129, 298, 96.3
20, person_200.png, 142, 18, 123, 176, 148, 309, 96.5
20, person_200.png, 142, 19, 154, 162, 174, 324, 31.2
20, person_200.png, 142, 20, 191, 181, 210, 305, 13.0
20, person_200.png, 142, 21, 256, 191, 276, 296, 1.3
20, person_200.png, 142, 22, 268, 179, 299, 313, 96.7
20, person_200.png, 142, 23, 285, 183, 305, 311, 22.8
20, person_200.png, 142, 24, 46, 191, 75, 304, 97.7
20, person_200.png, 142, 25, 147, 181, 169, 311, 93.4
20, person_200.png, 142, 26, 165, 178, 199, 319, 98.1
20, person_200.png, 142, 27, 195, 182, 226, 320, 98.3
20, person_200.png, 142, 28, 221, 189, 242, 311, 94.4
20, person_200.png, 142, 29, 235, 191, 270, 316, 99.9
20, person_200.png, 142, 30, 295, 195, 319, 312, 50.8
20, person_200.png, 142, 31, 309, 193, 343, 319, 97.5
20, person_200.png, 142, 32, 88, 176, 97, 191, 1.4
20, person_200.png, 142, 33, 94, 174, 104, 190, 1.2
20, person_200.png, 142, 34, 111, 173, 122, 191, 1.3
20, person_200.png, 142, 35, 191, 178, 201, 192, 2.1
20, person_200.png, 142, 36, 271, 177, 279, 195, 1.0
20, person_200.png, 142, 37, 289, 181, 297, 193, 1.5
20, person_200.png, 142, 38, 296, 181, 305, 193, 3.0
20, person_200.png, 142, 39, 77, 173, 95, 206, 1.3
20, person_200.png, 142, 40, 87, 178, 95, 197, 1.2
20, person_200.png, 142, 41, 85, 175, 97, 205, 2.5
20, person_200.png, 142, 42, 99, 174, 113, 204, 1.9
20, person_200.png, 142, 43, 108, 174, 123, 204, 1.3
20, person_200.png, 142, 44, 126, 182, 134, 195, 2.4
20, person_200.png, 142, 45, 145, 183, 152, 198, 8.8
20, person_200.png, 142, 46, 159, 176, 172, 203, 1.1
20, person_200.png, 142, 47, 164, 181, 173, 197, 7.3
20, person_200.png, 142, 48, 184, 177, 197, 207, 1.1
20, person_200.png, 142, 49, 189, 178, 202, 206, 32.9
20, person_200.png, 142, 50, 222, 185, 233, 202, 3.9
20, person_200.png, 142, 51, 266, 179, 274, 211, 8.2
20, person_200.png, 142, 52, 268, 177, 280, 211, 5.5
20, person_200.png, 142, 53, 295, 181, 309, 206, 6.9
20, person_200.png, 142, 54, 301, 184, 311, 201, 1.1
20, person_200.png, 142, 55, 310, 184, 320, 203, 1.3
20, person_200.png, 142, 56, 92, 175, 109, 219, 2.1
20, person_200.png, 142, 57, 219, 186, 234, 214, 3.7
20, person_200.png, 142, 58, 233, 183, 248, 214, 7.2
20, person_200.png, 142, 59, 257, 190, 266, 209, 5.9
20, person_200.png, 142, 60, 265, 188, 272, 210, 1.5
20, person_200.png, 142, 61, 297, 183, 314, 220, 1.1
20, person_200.png, 142, 62, 309, 184, 322, 218, 8.4
20, person_200.png, 142, 63, 325, 191, 334, 211, 1.6
20, person_200.png, 142, 64, 221, 189, 237, 224, 2.6
20, person_200.png, 142, 65, 227, 188, 243, 224, 1.1
20, person_200.png, 142, 66, 294, 182, 310, 235, 3.4
20, person_200.png, 142, 67, 412, 181, 416, 273, 2.1
20, person_and_bike_054.png, 143, 1, 136, 58, 240, 380, 98.5
20, crop001688.png, 144, 1, 297, 146, 401, 250, 1.4
20, crop001688.png, 144, 2, 170, 96, 305, 401, 99.6
20, crop001688.png, 144, 3, 99, 117, 374, 391, 7.4
20, crop001688.png, 144, 4, 1, 130, 22, 205, 1.0
20, crop001688.png, 144, 5, 329, 142, 390, 226, 99.6
20, crop001688.png, 144, 6, 137, 161, 163, 212, 18.6
20, crop001688.png, 144, 7, 412, 131, 416, 148, 1.2
20, crop001688.png, 144, 8, 412, 136, 415, 157, 1.1
20, crop001688.png, 144, 9, 411, 141, 414, 171, 1.4
20, crop001688.png, 144, 10, 286, 153, 296, 167, 2.0
20, crop001688.png, 144, 11, 372, 154, 390, 175, 2.3
20, crop001688.png, 144, 12, 380, 157, 391, 174, 1.2
20, crop001688.png, 144, 13, 408, 154, 414, 174, 7.1
20, crop001688.png, 144, 14, 404, 149, 415, 176, 7.9
20, crop001688.png, 144, 15, 283, 152, 300, 185, 6.6
20, crop001688.png, 144, 16, 407, 163, 414, 175, 1.7
20, crop001688.png, 144, 17, 139, 159, 158, 191, 1.1
20, person_272.png, 145, 1, 194, 41, 285, 434, 99.8
20, person_272.png, 145, 2, 287, 56, 383, 416, 99.9
20, person_272.png, 145, 3, 27, 51, 117, 424, 99.5
20, person_272.png, 145, 4, 112, 61, 188, 417, 99.7
20, person_272.png, 145, 5, 165, 95, 176, 110, 1.1
20, person_272.png, 145, 6, 175, 95, 187, 109, 1.6
20, person_272.png, 145, 7, 180, 96, 192, 109, 2.7
20, person_272.png, 145, 8, 176, 92, 194, 112, 1.1
20, person_272.png, 145, 9, 271, 95, 279, 113, 3.5
20, person_272.png, 145, 10, 23, 101, 31, 116, 1.0
20, person_350.png, 146, 1, 9, 61, 100, 428, 96.3
20, person_350.png, 146, 2, 95, 83, 170, 423, 98.4
20, person_350.png, 146, 3, 171, 95, 257, 417, 98.3
20, person_350.png, 146, 4, 228, 107, 321, 411, 16.4
20, person_350.png, 146, 5, 334, 113, 359, 188, 1.2
20, person_350.png, 146, 6, 156, 194, 178, 256, 3.1
20, person_350.png, 146, 7, 68, 52, 106, 423, 1.5
20, person_350.png, 146, 8, 50, 40, 97, 456, 6.1
20, person_350.png, 146, 9, 326, 85, 383, 432, 88.3
20, person_350.png, 146, 10, 151, 194, 190, 349, 16.9
20, person_070.png, 147, 1, 139, 126, 203, 360, 99.9
20, person_070.png, 147, 2, 161, 100, 165, 109, 6.7
20, person_070.png, 147, 3, 178, 100, 182, 108, 4.1
20, person_070.png, 147, 4, 187, 100, 191, 109, 11.3
20, person_070.png, 147, 5, 191, 99, 196, 113, 65.1
20, person_070.png, 147, 6, 202, 100, 207, 112, 7.6
20, person_070.png, 147, 7, 224, 99, 230, 113, 3.3
20, person_070.png, 147, 8, 240, 96, 244, 115, 4.1
20, person_070.png, 147, 9, 146, 101, 150, 116, 1.2
20, person_070.png, 147, 10, 162, 102, 167, 115, 2.6
20, person_070.png, 147, 11, 168, 105, 175, 115, 1.1
20, person_070.png, 147, 12, 178, 100, 185, 123, 91.6
20, person_070.png, 147, 13, 183, 103, 189, 121, 42.2
20, person_070.png, 147, 14, 180, 99, 191, 122, 2.1
20, person_070.png, 147, 15, 202, 103, 209, 118, 16.2
20, person_070.png, 147, 16, 224, 105, 231, 117, 8.7
20, person_070.png, 147, 17, 233, 101, 239, 119, 46.5
20, person_070.png, 147, 18, 239, 101, 243, 119, 3.3
20, person_070.png, 147, 19, 363, 94, 376, 136, 1.0
20, person_070.png, 147, 20, 183, 111, 188, 122, 2.6
20, person_and_bike_071.png, 148, 1, 168, 54, 255, 408, 99.6
20, person_and_bike_071.png, 148, 2, 318, 80, 324, 100, 1.1
20, crop001706.png, 149, 1, 1, 109, 354, 157, 2.6
20, crop001706.png, 149, 2, 0, 69, 413, 196, 1.5
20, crop001706.png, 149, 3, -3, 112, 229, 188, 3.8
20, crop001706.png, 149, 4, 13, 120, 396, 182, 24.7
20, crop001706.png, 149, 5, 225, 73, 335, 392, 99.6
20, crop001706.png, 149, 6, 130, 109, 409, 356, 1.1
20, crop001706.png, 149, 7, 6, 123, 293, 417, 5.3
20, crop001706.png, 149, 8, 214, 86, 258, 132, 89.0
20, crop001706.png, 149, 9, 72, 109, 129, 145, 1.5
20, crop001706.png, 149, 10, 318, 107, 340, 161, 76.9
20, crop001706.png, 149, 11, 26, 120, 56, 166, 1.5
20, crop001706.png, 149, 12, 42, 114, 72, 160, 90.6
20, crop001706.png, 149, 13, 66, 113, 112, 155, 1.9
20, crop001706.png, 149, 14, 1, 127, 25, 181, 79.9
20, crop001706.png, 149, 15, 22, 130, 51, 176, 82.2
20, crop001706.png, 149, 16, 205, 116, 231, 201, 1.2
20, crop001706.png, 149, 17, 210, 91, 258, 223, 5.9
20, crop001706.png, 149, 18, 312, 123, 338, 196, 1.4
20, crop001706.png, 149, 19, 369, 120, 389, 201, 37.5
20, crop001706.png, 149, 20, 375, 121, 403, 206, 80.1
20, crop001706.png, 149, 21, 400, 123, 414, 206, 67.6
20, crop001706.png, 149, 22, 4, 134, 37, 194, 4.3
20, crop001706.png, 149, 23, 182, 147, 214, 209, 6.0
20, crop001706.png, 149, 24, 0, 148, 18, 216, 1.0
20, crop001706.png, 149, 25, 318, 101, 333, 130, 6.9
20, crop001706.png, 149, 26, 384, 110, 393, 123, 1.6
20, crop001706.png, 149, 27, 410, 109, 415, 123, 2.9
20, crop001706.png, 149, 28, 49, 112, 59, 125, 1.2
20, crop001706.png, 149, 29, 109, 113, 117, 125, 1.2
20, crop001706.png, 149, 30, 150, 113, 159, 126, 3.1
20, crop001706.png, 149, 31, 150, 109, 179, 129, 1.5
20, crop001706.png, 149, 32, 162, 111, 180, 130, 22.4
20, crop001706.png, 149, 33, 176, 116, 185, 127, 1.5
20, crop001706.png, 149, 34, 206, 111, 218, 129, 65.1
20, crop001706.png, 149, 35, 197, 110, 224, 131, 4.8
20, crop001706.png, 149, 36, 215, 114, 225, 129, 2.2
20, crop001706.png, 149, 37, 212, 112, 228, 131, 1.6
20, crop001706.png, 149, 38, 320, 102, 337, 142, 26.9
20, crop001706.png, 149, 39, 369, 117, 377, 127, 1.3
20, crop001706.png, 149, 40, 375, 118, 381, 129, 4.7
20, crop001706.png, 149, 41, 393, 117, 401, 132, 7.1
20, crop001706.png, 149, 42, 390, 114, 405, 138, 3.2
20, crop001706.png, 149, 43, 397, 116, 406, 133, 13.8
20, crop001706.png, 149, 44, 409, 114, 415, 132, 4.4
20, crop001706.png, 149, 45, 1, 119, 7, 131, 5.0
20, crop001706.png, 149, 46, 7, 121, 14, 130, 1.3
20, crop001706.png, 149, 47, 24, 121, 32, 131, 3.2
20, crop001706.png, 149, 48, 49, 118, 56, 128, 1.3
20, crop001706.png, 149, 49, 45, 112, 62, 138, 1.3
20, crop001706.png, 149, 50, 63, 120, 72, 132, 5.8
20, crop001706.png, 149, 51, 78, 120, 85, 133, 2.0
20, crop001706.png, 149, 52, 90, 115, 110, 140, 2.2
20, crop001706.png, 149, 53, 102, 120, 114, 135, 8.7
20, crop001706.png, 149, 54, 99, 116, 117, 137, 15.4
20, crop001706.png, 149, 55, 109, 120, 119, 134, 16.5
20, crop001706.png, 149, 56, 106, 117, 123, 136, 8.1
20, crop001706.png, 149, 57, 117, 120, 129, 134, 68.8
20, crop001706.png, 149, 58, 127, 119, 140, 132, 50.2
20, crop001706.png, 149, 59, 132, 119, 145, 130, 52.2
20, crop001706.png, 149, 60, 128, 117, 147, 133, 4.4
20, crop001706.png, 149, 61, 141, 122, 151, 130, 23.5
20, crop001706.png, 149, 62, 153, 120, 160, 130, 7.1
20, crop001706.png, 149, 63, 158, 122, 164, 129, 3.9
20, crop001706.png, 149, 64, 177, 120, 184, 128, 2.4
20, crop001706.png, 149, 65, 183, 119, 195, 129, 4.5
20, crop001706.png, 149, 66, 190, 121, 200, 128, 3.3
20, crop001706.png, 149, 67, 197, 122, 209, 129, 3.0
20, crop001706.png, 149, 68, 314, 123, 321, 135, 1.8
20, crop001706.png, 149, 69, 368, 120, 376, 139, 1.1
20, crop001706.png, 149, 70, 374, 120, 382, 137, 4.7
20, crop001706.png, 149, 71, 371, 117, 383, 144, 2.9
20, crop001706.png, 149, 72, 394, 120, 402, 138, 4.9
20, crop001706.png, 149, 73, 398, 123, 406, 137, 3.4
20, crop001706.png, 149, 74, 395, 116, 408, 144, 45.0
20, crop001706.png, 149, 75, 411, 115, 414, 145, 1.8
20, crop001706.png, 149, 76, 406, 113, 415, 150, 3.7
20, crop001706.png, 149, 77, 1, 124, 5, 137, 5.4
20, crop001706.png, 149, 78, 6, 124, 16, 138, 2.9
20, crop001706.png, 149, 79, 15, 126, 24, 140, 1.6
20, crop001706.png, 149, 80, 19, 123, 33, 146, 14.4
20, crop001706.png, 149, 81, 32, 126, 42, 141, 9.9
20, crop001706.png, 149, 82, 38, 127, 48, 141, 5.2
20, crop001706.png, 149, 83, 34, 124, 50, 144, 1.1
20, crop001706.png, 149, 84, 64, 124, 71, 138, 2.8
20, crop001706.png, 149, 85, 60, 117, 75, 151, 7.8
20, crop001706.png, 149, 86, 72, 123, 82, 140, 8.2
20, crop001706.png, 149, 87, 69, 120, 84, 148, 16.5
20, crop001706.png, 149, 88, 78, 126, 85, 138, 1.1
20, crop001706.png, 149, 89, 74, 117, 90, 148, 1.5
20, crop001706.png, 149, 90, 82, 114, 102, 147, 78.0
20, crop001706.png, 149, 91, 314, 119, 336, 156, 55.8
20, crop001706.png, 149, 92, 367, 116, 379, 163, 1.4
20, crop001706.png, 149, 93, 391, 117, 405, 161, 3.3
20, crop001706.png, 149, 94, 0, 132, 4, 148, 5.8
20, crop001706.png, 149, 95, 0, 121, 8, 159, 2.5
20, crop001706.png, 149, 96, 2, 125, 19, 155, 4.4
20, crop001706.png, 149, 97, 17, 131, 27, 146, 1.8
20, crop001706.png, 149, 98, 14, 126, 30, 152, 3.4
20, crop001706.png, 149, 99, 21, 130, 31, 146, 2.6
20, crop001706.png, 149, 100, 29, 128, 45, 153, 2.2
20, crop001706.png, 149, 101, 39, 133, 47, 144, 1.9
20, crop001706.png, 149, 102, 72, 129, 89, 152, 1.0
20, crop001706.png, 149, 103, 372, 121, 385, 171, 1.0
20, crop001706.png, 149, 104, 398, 116, 409, 179, 3.6
20, crop001706.png, 149, 105, 0, 135, 3, 158, 3.5
20, crop001706.png, 149, 106, 16, 128, 37, 169, 5.4
20, crop001706.png, 149, 107, 33, 131, 51, 166, 13.0
20, crop001706.png, 149, 108, 43, 133, 63, 162, 2.5
20, crop001706.png, 149, 109, 367, 127, 375, 183, 4.2
20, crop001706.png, 149, 110, 389, 132, 404, 176, 1.1
20, crop001706.png, 149, 111, 0, 129, 1, 182, 1.3
20, crop001706.png, 149, 112, 13, 138, 44, 174, 1.4
20, crop001706.png, 149, 113, 409, 118, 415, 207, 7.1
20, crop001706.png, 149, 114, 0, 132, 6, 193, 7.8
20, crop001706.png, 149, 115, 0, 155, 8, 204, 2.9
20, person_and_bike_111.png, 150, 1, 134, 12, 305, 318, 100.0
20, person_and_bike_038.png, 151, 1, 300, 134, 410, 399, 99.9
20, person_and_bike_038.png, 151, 2, 54, 123, 86, 182, 7.2
20, person_and_bike_038.png, 151, 3, 48, 131, 69, 211, 2.4
20, person_and_bike_038.png, 151, 4, 50, 117, 89, 230, 97.9
20, person_and_bike_038.png, 151, 5, 81, 134, 100, 213, 84.7
20, person_and_bike_038.png, 151, 6, 174, 116, 205, 261, 98.8
20, person_and_bike_038.png, 151, 7, 200, 123, 251, 292, 99.7
20, person_and_bike_038.png, 151, 8, 78, 127, 86, 142, 1.1
20, person_and_bike_038.png, 151, 9, 82, 132, 88, 148, 1.2
20, person_and_bike_038.png, 151, 10, 84, 133, 99, 169, 3.6
20, person_and_bike_038.png, 151, 11, 35, 138, 50, 187, 98.8
20, person_and_bike_038.png, 151, 12, 86, 139, 100, 191, 14.4
20, crop_000026.png, 152, 1, 292, 83, 367, 342, 99.6
20, crop_000026.png, 152, 2, 145, 107, 202, 294, 99.8
20, crop_000026.png, 152, 3, 219, 123, 265, 320, 100.0
20, crop_000026.png, 152, 4, 55, 181, 112, 309, 99.9
20, crop001573.png, 153, 1, 379, 184, 403, 241, 2.1
20, crop001573.png, 153, 2, 199, 158, 228, 300, 99.7
20, crop001573.png, 153, 3, 226, 181, 246, 271, 1.9
20, crop001573.png, 153, 4, 228, 153, 267, 308, 99.1
20, crop001573.png, 153, 5, 308, 181, 324, 276, 3.3
20, crop001573.png, 153, 6, 92, 155, 124, 309, 96.9
20, crop001573.png, 153, 7, 115, 178, 132, 295, 4.8
20, crop001573.png, 153, 8, 121, 185, 143, 292, 4.0
20, crop001573.png, 153, 9, 122, 162, 160, 316, 99.8
20, crop001573.png, 153, 10, 309, 161, 352, 317, 99.6
20, crop001573.png, 153, 11, 0, 184, 13, 307, 2.2
20, crop001573.png, 153, 12, 95, 203, 114, 298, 1.9
20, crop001573.png, 153, 13, 14, 142, 24, 158, 2.3
20, crop001573.png, 153, 14, 12, 141, 26, 171, 1.4
20, crop001573.png, 153, 15, 21, 135, 34, 180, 1.7
