ExperimentID,ImageName,ImageID,AnnotationID,Annotation_left,Annotation_top,Annotation_right,Annotation_bottom
19, 000000497625.jpg, 8775, 0, 123, 170, 278, 312
19, 000000302141.jpg, 8776, 0, 179, 188, 183, 203
19, 000000302141.jpg, 8776, 1, 121, 187, 124, 199
19, 000000302141.jpg, 8776, 2, 81, 183, 86, 196
19, 000000302141.jpg, 8776, 3, 152, 185, 157, 199
19, 000000302141.jpg, 8776, 4, 138, 188, 143, 199
19, 000000302141.jpg, 8776, 5, 119, 186, 121, 198
19, 000000302141.jpg, 8776, 6, 107, 185, 111, 199
19, 000000302141.jpg, 8776, 7, 100, 184, 104, 198
19, 000000302141.jpg, 8776, 8, 205, 189, 209, 201
19, 000000302141.jpg, 8776, 9, 4, 176, 9, 190
19, 000000302141.jpg, 8776, 10, 44, 179, 49, 193
19, 000000302141.jpg, 8776, 11, 111, 181, 113, 194
19, 000000010094.jpg, 8777, 0, 81, 22, 401, 410
19, 000000010094.jpg, 8777, 1, 44, 187, 128, 391
19, 000000010094.jpg, 8777, 2, 118, 197, 205, 376
19, 000000010094.jpg, 8777, 3, 365, 44, 413, 146
19, 000000464382.jpg, 8778, 0, 166, 316, 203, 340
19, 000000464382.jpg, 8778, 1, 193, 336, 272, 374
19, 000000464382.jpg, 8778, 2, 36, 142, 93, 236
19, 000000464382.jpg, 8778, 3, 94, 235, 148, 299
19, 000000377626.jpg, 8779, 0, 256, 372, 286, 415
19, 000000377626.jpg, 8779, 1, 246, 376, 256, 414
19, 000000488138.jpg, 8780, 0, 28, 43, 235, 385
19, 000000362941.jpg, 8781, 0, 20, 64, 135, 411
19, 000000362941.jpg, 8781, 1, 212, 39, 299, 309
19, 000000324872.jpg, 8782, 0, 25, 0, 131, 281
19, 000000173117.jpg, 8783, 0, 71, 54, 289, 413
19, 000000286382.jpg, 8784, 0, 260, 191, 368, 409
19, 000000286382.jpg, 8784, 1, 352, 137, 414, 374
19, 000000286382.jpg, 8784, 2, 264, 155, 313, 243
19, 000000286382.jpg, 8784, 3, 26, 130, 99, 389
19, 000000286382.jpg, 8784, 4, 174, 154, 256, 415
19, 000000286382.jpg, 8784, 5, 98, 152, 143, 244
19, 000000552518.jpg, 8785, 0, 230, 196, 256, 274
19, 000000552518.jpg, 8785, 1, 36, 182, 144, 416
19, 000000552518.jpg, 8785, 2, 198, 195, 228, 263
19, 000000552518.jpg, 8785, 3, 272, 199, 283, 239
19, 000000552518.jpg, 8785, 4, 345, 200, 355, 239
19, 000000552518.jpg, 8785, 5, 150, 190, 183, 267
19, 000000552518.jpg, 8785, 6, 152, 187, 168, 215
19, 000000552518.jpg, 8785, 7, 229, 199, 234, 206
19, 000000552518.jpg, 8785, 8, 202, 199, 209, 216
19, 000000552518.jpg, 8785, 9, 0, 199, 11, 236
19, 000000313397.jpg, 8786, 0, 4, 1, 80, 105
19, 000000313397.jpg, 8786, 1, 257, 0, 411, 414
19, 000000313397.jpg, 8786, 2, 5, 3, 233, 116
19, 000000425136.jpg, 8787, 0, 200, 102, 353, 411
19, 000000018691.jpg, 8788, 0, 256, 267, 354, 413
19, 000000018691.jpg, 8788, 1, 327, 217, 348, 274
19, 000000018691.jpg, 8788, 2, 125, 273, 170, 414
19, 000000018691.jpg, 8788, 3, 366, 293, 382, 334
19, 000000018691.jpg, 8788, 4, 24, 226, 62, 303
19, 000000018866.jpg, 8789, 0, 47, 94, 203, 416
19, 000000018866.jpg, 8789, 1, 290, 98, 416, 378
19, 000000018866.jpg, 8789, 2, 190, 114, 258, 319
19, 000000018866.jpg, 8789, 3, 250, 106, 302, 218
19, 000000018866.jpg, 8789, 4, 18, 136, 22, 146
19, 000000018866.jpg, 8789, 5, 25, 135, 36, 156
19, 000000018866.jpg, 8789, 6, 47, 133, 54, 154
19, 000000018866.jpg, 8789, 7, 42, 134, 47, 150
19, 000000018866.jpg, 8789, 8, 76, 132, 81, 145
19, 000000058869.jpg, 8790, 0, 166, 1, 288, 378
19, 000000434986.jpg, 8791, 0, 176, 95, 253, 360
19, 000000434986.jpg, 8791, 1, 151, 43, 192, 199
19, 000000059327.jpg, 8792, 0, 130, 31, 286, 396
19, 000000059327.jpg, 8792, 1, 319, 49, 403, 265
19, 000000059327.jpg, 8792, 2, 0, 118, 84, 198
19, 000000059327.jpg, 8792, 3, 153, 45, 193, 96
19, 000000059327.jpg, 8792, 4, 367, 32, 416, 107
19, 000000059327.jpg, 8792, 5, 256, 58, 327, 212
19, 000000059327.jpg, 8792, 6, 70, 91, 136, 163
19, 000000059327.jpg, 8792, 7, 340, 35, 373, 51
19, 000000476701.jpg, 8793, 0, 231, 276, 241, 292
19, 000000476701.jpg, 8793, 1, 97, 275, 398, 310
19, 000000476701.jpg, 8793, 2, 127, 274, 144, 285
19, 000000476701.jpg, 8793, 3, 323, 279, 331, 291
19, 000000331790.jpg, 8794, 0, 291, 24, 394, 411
19, 000000331790.jpg, 8794, 1, 99, 69, 109, 111
19, 000000331790.jpg, 8794, 2, 257, 81, 272, 149
19, 000000331790.jpg, 8794, 3, 192, 94, 215, 186
19, 000000331790.jpg, 8794, 4, 176, 95, 201, 187
19, 000000331790.jpg, 8794, 5, 131, 86, 155, 178
19, 000000331790.jpg, 8794, 6, 78, 80, 92, 108
19, 000000331790.jpg, 8794, 7, 64, 62, 86, 124
19, 000000331790.jpg, 8794, 8, 215, 79, 236, 167
19, 000000331790.jpg, 8794, 9, 269, 88, 285, 155
19, 000000331790.jpg, 8794, 10, 283, 81, 301, 146
19, 000000331790.jpg, 8794, 11, 390, 95, 403, 151
19, 000000331790.jpg, 8794, 12, 266, 94, 328, 402
19, 000000292928.jpg, 8795, 0, 248, 24, 316, 373
19, 000000292928.jpg, 8795, 1, 72, 43, 120, 250
19, 000000292928.jpg, 8795, 2, 14, 59, 26, 107
19, 000000292928.jpg, 8795, 3, 398, 74, 415, 244
19, 000000410707.jpg, 8796, 0, 236, 100, 415, 410
19, 000000410707.jpg, 8796, 1, 0, 83, 138, 400
19, 000000538822.jpg, 8797, 0, 156, 143, 416, 378
19, 000000254801.jpg, 8798, 0, 198, 112, 387, 334
19, 000000254801.jpg, 8798, 1, 237, 0, 305, 106
19, 000000254801.jpg, 8798, 2, 47, 22, 81, 99
19, 000000254801.jpg, 8798, 3, 0, 0, 25, 96
19, 000000254801.jpg, 8798, 4, 353, 35, 378, 110
19, 000000254801.jpg, 8798, 5, 140, 26, 207, 103
19, 000000254801.jpg, 8798, 6, 383, 0, 415, 70
19, 000000254801.jpg, 8798, 7, 24, 54, 47, 95
19, 000000429456.jpg, 8799, 0, 172, 122, 251, 391
19, 000000429456.jpg, 8799, 1, 0, 40, 110, 411
19, 000000429456.jpg, 8799, 2, 93, 29, 142, 274
19, 000000429456.jpg, 8799, 3, 200, 42, 240, 138
19, 000000429456.jpg, 8799, 4, 246, 94, 287, 295
19, 000000429456.jpg, 8799, 5, 274, 15, 342, 335
19, 000000429456.jpg, 8799, 6, 40, 15, 115, 286
19, 000000429456.jpg, 8799, 7, 167, 111, 214, 389
19, 000000429456.jpg, 8799, 8, 340, 33, 416, 415
19, 000000429456.jpg, 8799, 9, 344, 35, 400, 161
19, 000000429456.jpg, 8799, 10, 228, 35, 235, 52
19, 000000522637.jpg, 8800, 0, 4, 0, 315, 414
19, 000000319031.jpg, 8801, 0, 89, 87, 136, 233
19, 000000319031.jpg, 8801, 1, 335, 50, 388, 212
19, 000000475309.jpg, 8802, 0, 302, 219, 321, 259
19, 000000127718.jpg, 8803, 0, 181, 97, 289, 308
19, 000000087891.jpg, 8804, 0, 62, 155, 94, 351
19, 000000087891.jpg, 8804, 1, 126, 173, 140, 222
19, 000000087891.jpg, 8804, 2, 141, 169, 154, 220
19, 000000087891.jpg, 8804, 3, 154, 165, 168, 217
19, 000000087891.jpg, 8804, 4, 169, 170, 182, 217
19, 000000087891.jpg, 8804, 5, 183, 170, 196, 217
19, 000000087891.jpg, 8804, 6, 197, 166, 208, 214
19, 000000087891.jpg, 8804, 7, 210, 166, 224, 213
19, 000000015140.jpg, 8805, 0, 16, 166, 415, 358
19, 000000193605.jpg, 8806, 0, 191, 76, 362, 355
19, 000000193605.jpg, 8806, 1, 163, 137, 185, 157
19, 000000496839.jpg, 8807, 0, 295, 133, 415, 349
19, 000000496839.jpg, 8807, 1, 16, 230, 181, 416
19, 000000147961.jpg, 8808, 0, 23, 277, 157, 416
19, 000000379162.jpg, 8809, 0, 63, 0, 140, 367
19, 000000379162.jpg, 8809, 1, 238, 1, 337, 97
19, 000000379162.jpg, 8809, 2, 177, 38, 290, 400
19, 000000379162.jpg, 8809, 3, 111, 0, 171, 97
19, 000000517313.jpg, 8810, 0, 334, 197, 389, 265
19, 000000517313.jpg, 8810, 1, 365, 36, 380, 61
19, 000000517313.jpg, 8810, 2, 402, 41, 416, 65
19, 000000517313.jpg, 8810, 3, 293, 46, 311, 67
19, 000000517313.jpg, 8810, 4, 142, 103, 162, 151
19, 000000517313.jpg, 8810, 5, 154, 83, 175, 134
19, 000000517313.jpg, 8810, 6, 387, 43, 394, 56
19, 000000517313.jpg, 8810, 7, 391, 42, 404, 65
19, 000000517313.jpg, 8810, 8, 381, 33, 399, 54
19, 000000517313.jpg, 8810, 9, 306, 48, 321, 69
19, 000000517313.jpg, 8810, 10, 94, 132, 113, 176
19, 000000128460.jpg, 8811, 0, 88, 95, 288, 378
19, 000000269551.jpg, 8812, 0, 0, 3, 355, 407
19, 000000236292.jpg, 8813, 0, 180, 44, 284, 289
19, 000000065755.jpg, 8814, 0, 92, 121, 154, 276
19, 000000295193.jpg, 8815, 0, 98, 3, 210, 118
19, 000000410144.jpg, 8816, 0, 137, 104, 321, 411
19, 000000410144.jpg, 8816, 1, 299, 165, 375, 326
19, 000000329258.jpg, 8817, 0, 119, 28, 223, 127
19, 000000329258.jpg, 8817, 1, 316, 11, 348, 89
19, 000000329258.jpg, 8817, 2, 87, 145, 112, 186
19, 000000329258.jpg, 8817, 3, 383, 13, 406, 86
19, 000000329258.jpg, 8817, 4, 226, 135, 261, 198
19, 000000329258.jpg, 8817, 5, 313, 142, 333, 198
19, 000000329258.jpg, 8817, 6, 373, 133, 405, 198
19, 000000329258.jpg, 8817, 7, 294, 37, 315, 86
19, 000000329258.jpg, 8817, 8, 180, 145, 217, 198
19, 000000329258.jpg, 8817, 9, 327, 140, 341, 197
19, 000000329258.jpg, 8817, 10, 363, 131, 386, 199
19, 000000329258.jpg, 8817, 11, 218, 149, 232, 197
19, 000000329258.jpg, 8817, 12, 140, 145, 168, 197
19, 000000220511.jpg, 8818, 0, 248, 69, 283, 181
19, 000000220511.jpg, 8818, 1, 230, 87, 248, 158
19, 000000220511.jpg, 8818, 2, 17, 120, 48, 179
19, 000000220511.jpg, 8818, 3, 280, 123, 307, 153
19, 000000220511.jpg, 8818, 4, 361, 117, 376, 156
19, 000000220511.jpg, 8818, 5, 148, 168, 221, 356
19, 000000220511.jpg, 8818, 6, 98, 134, 111, 153
19, 000000220511.jpg, 8818, 7, 64, 141, 74, 153
19, 000000220511.jpg, 8818, 8, 301, 136, 313, 152
19, 000000220511.jpg, 8818, 9, 352, 142, 362, 153
19, 000000220511.jpg, 8818, 10, 285, 139, 294, 153
19, 000000220511.jpg, 8818, 11, 314, 146, 323, 153
19, 000000544866.jpg, 8819, 0, 311, 33, 393, 313
19, 000000544866.jpg, 8819, 1, 282, 198, 322, 274
19, 000000544866.jpg, 8819, 2, 13, 76, 41, 211
19, 000000544866.jpg, 8819, 3, 237, 76, 265, 294
19, 000000544866.jpg, 8819, 4, 379, 86, 411, 280
19, 000000544866.jpg, 8819, 5, 65, 182, 96, 275
19, 000000544866.jpg, 8819, 6, 333, 213, 375, 297
19, 000000544866.jpg, 8819, 7, 131, 197, 166, 295
19, 000000544866.jpg, 8819, 8, 391, 80, 415, 299
19, 000000544866.jpg, 8819, 9, 320, 55, 385, 274
19, 000000544866.jpg, 8819, 10, 135, 194, 177, 271
19, 000000544866.jpg, 8819, 11, 394, 93, 408, 123
19, 000000544866.jpg, 8819, 12, 304, 103, 316, 123
19, 000000482928.jpg, 8820, 0, 182, 45, 384, 410
19, 000000273316.jpg, 8821, 0, 0, 113, 285, 375
19, 000000273316.jpg, 8821, 1, 256, 68, 297, 105
19, 000000273316.jpg, 8821, 2, 332, 99, 356, 116
19, 000000273316.jpg, 8821, 3, 0, 78, 51, 124
19, 000000273316.jpg, 8821, 4, 195, 70, 235, 113
19, 000000273316.jpg, 8821, 5, 132, 78, 203, 122
19, 000000273316.jpg, 8821, 6, 241, 42, 276, 84
19, 000000273316.jpg, 8821, 7, 235, 78, 256, 103
19, 000000273316.jpg, 8821, 8, 225, 101, 254, 119
19, 000000273316.jpg, 8821, 9, 297, 75, 333, 108
19, 000000273316.jpg, 8821, 10, 287, 99, 309, 115
19, 000000273316.jpg, 8821, 11, 345, 74, 394, 113
19, 000000273316.jpg, 8821, 12, 18, 83, 58, 111
19, 000000050988.jpg, 8822, 0, 270, 75, 329, 163
19, 000000499026.jpg, 8823, 0, 54, 32, 228, 381
19, 000000499026.jpg, 8823, 1, 276, 114, 415, 411
19, 000000563727.jpg, 8824, 0, 59, 65, 403, 411
19, 000000010615.jpg, 8825, 0, 375, 51, 416, 416
19, 000000484790.jpg, 8826, 0, 111, 133, 185, 410
19, 000000484790.jpg, 8826, 1, 0, 0, 67, 411
19, 000000484790.jpg, 8826, 2, 248, 189, 294, 395
19, 000000290935.jpg, 8827, 0, 113, 26, 243, 385
19, 000000290935.jpg, 8827, 1, 323, 180, 341, 208
19, 000000290935.jpg, 8827, 2, 318, 171, 321, 180
19, 000000290935.jpg, 8827, 3, 325, 171, 328, 178
19, 000000290935.jpg, 8827, 4, 351, 176, 366, 214
19, 000000290935.jpg, 8827, 5, 4, 177, 29, 217
19, 000000290935.jpg, 8827, 6, 257, 164, 260, 173
19, 000000290935.jpg, 8827, 7, 252, 170, 258, 186
19, 000000290935.jpg, 8827, 8, 248, 164, 251, 171
19, 000000290935.jpg, 8827, 9, 242, 173, 248, 179
19, 000000290935.jpg, 8827, 10, 269, 170, 273, 174
19, 000000290935.jpg, 8827, 11, 247, 170, 254, 189
19, 000000101065.jpg, 8828, 0, 113, 34, 382, 377
19, 000000417298.jpg, 8829, 0, 52, 38, 277, 378
19, 000000117089.jpg, 8830, 0, 29, 0, 70, 34
19, 000000117089.jpg, 8830, 1, 160, 0, 203, 31
19, 000000117089.jpg, 8830, 2, 7, 0, 36, 38
19, 000000117089.jpg, 8830, 3, 241, 0, 413, 85
19, 000000117089.jpg, 8830, 4, 68, 0, 103, 34
19, 000000117089.jpg, 8830, 5, 187, 0, 216, 69
19, 000000117089.jpg, 8830, 6, 102, 0, 139, 34
19, 000000443204.jpg, 8831, 0, 84, 58, 328, 385
19, 000000157592.jpg, 8832, 0, 31, 74, 131, 324
19, 000000470471.jpg, 8833, 0, 0, 1, 243, 411
19, 000000126075.jpg, 8834, 0, 390, 36, 412, 119
19, 000000029687.jpg, 8835, 0, 116, 59, 261, 387
19, 000000278112.jpg, 8836, 0, 277, 165, 360, 287
19, 000000191188.jpg, 8837, 0, 238, 0, 256, 55
19, 000000191188.jpg, 8837, 1, 400, 15, 413, 73
19, 000000191188.jpg, 8837, 2, 184, 3, 201, 52
19, 000000191188.jpg, 8837, 3, 127, 3, 143, 48
19, 000000191188.jpg, 8837, 4, 259, 12, 272, 54
19, 000000191188.jpg, 8837, 5, 206, 4, 220, 53
19, 000000191188.jpg, 8837, 6, 150, 7, 164, 50
19, 000000191188.jpg, 8837, 7, 373, 27, 385, 69
19, 000000191188.jpg, 8837, 8, 388, 11, 403, 69
19, 000000191188.jpg, 8837, 9, 115, 8, 126, 49
19, 000000191188.jpg, 8837, 10, 385, 31, 395, 69
19, 000000191188.jpg, 8837, 11, 275, 1, 288, 59
19, 000000191188.jpg, 8837, 12, 369, 22, 380, 67
19, 000000107191.jpg, 8838, 0, 54, 72, 256, 330
19, 000000068121.jpg, 8839, 0, 7, 6, 312, 406
19, 000000068121.jpg, 8839, 1, 361, 31, 380, 67
19, 000000068121.jpg, 8839, 2, 366, 51, 381, 69
19, 000000508565.jpg, 8840, 0, 312, 151, 319, 180
19, 000000508565.jpg, 8840, 1, 320, 152, 327, 178
19, 000000019781.jpg, 8841, 0, 0, 14, 416, 410
19, 000000337561.jpg, 8842, 0, 21, 122, 28, 135
19, 000000337561.jpg, 8842, 1, 325, 131, 336, 151
19, 000000337561.jpg, 8842, 2, 106, 122, 115, 140
19, 000000337561.jpg, 8842, 3, 36, 118, 42, 144
19, 000000337561.jpg, 8842, 4, 7, 116, 14, 137
19, 000000325812.jpg, 8843, 0, 186, 137, 194, 156
19, 000000028335.jpg, 8844, 0, 121, 76, 285, 247
19, 000000287882.jpg, 8845, 0, 185, 152, 261, 387
19, 000000132217.jpg, 8846, 0, 148, 58, 395, 337
19, 000000014791.jpg, 8847, 0, 205, 1, 416, 412
19, 000000487375.jpg, 8848, 0, 223, 133, 370, 334
19, 000000487375.jpg, 8848, 1, 8, 177, 153, 415
19, 000000021194.jpg, 8849, 0, 82, 69, 127, 262
19, 000000021194.jpg, 8849, 1, 180, 66, 196, 93
19, 000000021194.jpg, 8849, 2, 163, 72, 227, 320
19, 000000420747.jpg, 8850, 0, 222, 181, 323, 389
19, 000000472376.jpg, 8851, 0, 253, 178, 348, 414
19, 000000472376.jpg, 8851, 1, 187, 178, 208, 260
19, 000000472376.jpg, 8851, 2, 97, 181, 149, 389
19, 000000472376.jpg, 8851, 3, 243, 229, 264, 278
19, 000000472376.jpg, 8851, 4, 0, 202, 30, 410
19, 000000472376.jpg, 8851, 5, 319, 193, 361, 415
19, 000000215287.jpg, 8852, 0, 57, 221, 74, 283
19, 000000215287.jpg, 8852, 1, 35, 224, 52, 286
19, 000000215287.jpg, 8852, 2, 292, 169, 320, 318
19, 000000215287.jpg, 8852, 3, 209, 179, 230, 210
19, 000000215287.jpg, 8852, 4, 290, 160, 313, 208
19, 000000215287.jpg, 8852, 5, 189, 188, 202, 209
19, 000000215287.jpg, 8852, 6, 182, 198, 186, 209
19, 000000215287.jpg, 8852, 7, 169, 196, 180, 211
19, 000000215287.jpg, 8852, 8, 150, 202, 159, 213
19, 000000215287.jpg, 8852, 9, 158, 195, 173, 214
19, 000000215287.jpg, 8852, 10, 161, 198, 165, 208
19, 000000215287.jpg, 8852, 11, 211, 193, 216, 201
19, 000000215287.jpg, 8852, 12, 195, 188, 212, 210
19, 000000278858.jpg, 8853, 0, 51, 0, 171, 232
19, 000000170716.jpg, 8854, 0, 95, 78, 233, 323
19, 000000170716.jpg, 8854, 1, 218, 106, 308, 302
19, 000000478636.jpg, 8855, 0, 254, 110, 311, 351
19, 000000159965.jpg, 8856, 0, 17, 94, 349, 409
19, 000000159965.jpg, 8856, 1, 358, 269, 363, 293
19, 000000297258.jpg, 8857, 0, 189, 341, 198, 376
19, 000000297258.jpg, 8857, 1, 197, 341, 206, 377
19, 000000297258.jpg, 8857, 2, 118, 365, 127, 405
19, 000000549804.jpg, 8858, 0, 183, 92, 366, 416
19, 000000549804.jpg, 8858, 1, 34, 90, 230, 416
19, 000000386035.jpg, 8859, 0, 0, 48, 343, 303
19, 000000338054.jpg, 8860, 0, 203, 0, 408, 410
19, 000000152844.jpg, 8861, 0, 246, 217, 273, 299
19, 000000152844.jpg, 8861, 1, 189, 114, 208, 181
19, 000000152844.jpg, 8861, 2, 171, 48, 190, 122
19, 000000152844.jpg, 8861, 3, 105, 359, 129, 416
19, 000000152844.jpg, 8861, 4, 0, 108, 4, 174
19, 000000152844.jpg, 8861, 5, 323, 255, 349, 344
19, 000000152844.jpg, 8861, 6, 257, 175, 284, 251
19, 000000357877.jpg, 8862, 0, 218, 110, 386, 412
19, 000000357877.jpg, 8862, 1, 9, 108, 198, 411
19, 000000357877.jpg, 8862, 2, 364, 206, 406, 393
19, 000000480389.jpg, 8863, 0, 93, 71, 244, 191
19, 000000480389.jpg, 8863, 1, 297, 278, 348, 332
19, 000000480389.jpg, 8863, 2, 142, 274, 177, 335
19, 000000480389.jpg, 8863, 3, 169, 279, 181, 295
19, 000000480389.jpg, 8863, 4, 242, 276, 272, 294
19, 000000480389.jpg, 8863, 5, 109, 277, 139, 294
19, 000000480389.jpg, 8863, 6, 28, 273, 75, 368
19, 000000480389.jpg, 8863, 7, 70, 276, 115, 368
19, 000000240225.jpg, 8864, 0, 33, 0, 125, 248
19, 000000240225.jpg, 8864, 1, 179, 25, 338, 357
19, 000000395080.jpg, 8865, 0, 70, 116, 160, 253
19, 000000375043.jpg, 8866, 0, 53, 101, 189, 415
19, 000000375043.jpg, 8866, 1, 327, 86, 415, 410
19, 000000375043.jpg, 8866, 2, 177, 123, 282, 414
19, 000000375043.jpg, 8866, 3, 221, 103, 335, 411
19, 000000375043.jpg, 8866, 4, 25, 219, 81, 415
19, 000000456638.jpg, 8867, 0, 100, 4, 258, 416
19, 000000562176.jpg, 8868, 0, 169, 110, 219, 297
19, 000000562176.jpg, 8868, 1, 295, 108, 333, 239
19, 000000562176.jpg, 8868, 2, 213, 122, 298, 412
19, 000000562176.jpg, 8868, 3, 223, 104, 250, 183
19, 000000562176.jpg, 8868, 4, 158, 117, 192, 262
19, 000000562176.jpg, 8868, 5, 71, 118, 109, 228
19, 000000562176.jpg, 8868, 6, 112, 99, 149, 223
19, 000000562176.jpg, 8868, 7, 19, 112, 34, 148
19, 000000562176.jpg, 8868, 8, 372, 95, 415, 334
19, 000000562176.jpg, 8868, 9, 3, 127, 31, 215
19, 000000562176.jpg, 8868, 10, 206, 121, 227, 183
19, 000000562176.jpg, 8868, 11, 34, 110, 50, 197
19, 000000562176.jpg, 8868, 12, 55, 107, 77, 204
19, 000000008653.jpg, 8869, 0, 148, 13, 317, 355
19, 000000008653.jpg, 8869, 1, 101, 226, 126, 316
19, 000000008653.jpg, 8869, 2, 91, 257, 107, 314
19, 000000008653.jpg, 8869, 3, 116, 176, 171, 316
19, 000000008653.jpg, 8869, 4, 76, 283, 87, 315
19, 000000008653.jpg, 8869, 5, 67, 300, 71, 319
19, 000000008653.jpg, 8869, 6, 82, 278, 94, 315
19, 000000008653.jpg, 8869, 7, 73, 295, 79, 316
19, 000000581422.jpg, 8870, 0, 138, 77, 248, 410
19, 000000581422.jpg, 8870, 1, 31, 56, 153, 410
19, 000000032877.jpg, 8871, 0, 273, 114, 324, 195
19, 000000047619.jpg, 8872, 0, 284, 121, 335, 209
19, 000000047619.jpg, 8872, 1, 26, 186, 46, 217
19, 000000026430.jpg, 8873, 0, 353, 205, 361, 230
19, 000000026430.jpg, 8873, 1, 392, 199, 402, 232
19, 000000026430.jpg, 8873, 2, 332, 206, 354, 240
19, 000000026430.jpg, 8873, 3, 178, 192, 201, 231
19, 000000026430.jpg, 8873, 4, 78, 180, 87, 206
19, 000000026430.jpg, 8873, 5, 196, 145, 202, 162
19, 000000026430.jpg, 8873, 6, 362, 145, 369, 162
19, 000000026430.jpg, 8873, 7, 400, 169, 416, 236
19, 000000026430.jpg, 8873, 8, 211, 149, 218, 159
19, 000000026430.jpg, 8873, 9, 121, 171, 148, 221
19, 000000026430.jpg, 8873, 10, 142, 197, 161, 226
19, 000000026430.jpg, 8873, 11, 382, 149, 392, 164
19, 000000371608.jpg, 8874, 0, 79, 261, 122, 355
19, 000000371608.jpg, 8874, 1, 46, 281, 63, 298
19, 000000371608.jpg, 8874, 2, 237, 226, 277, 295
19, 000000371608.jpg, 8874, 3, 391, 272, 410, 352
19, 000000371608.jpg, 8874, 4, 17, 288, 56, 349
19, 000000371608.jpg, 8874, 5, 146, 233, 174, 274
19, 000000371608.jpg, 8874, 6, 22, 282, 28, 290
19, 000000371608.jpg, 8874, 7, 55, 289, 70, 309
19, 000000371608.jpg, 8874, 8, 5, 283, 22, 322
19, 000000371608.jpg, 8874, 9, 60, 293, 82, 352
19, 000000066241.jpg, 8875, 0, 270, 83, 407, 317
19, 000000332345.jpg, 8876, 0, 189, 181, 206, 200
19, 000000332345.jpg, 8876, 1, 133, 168, 147, 179
19, 000000332345.jpg, 8876, 2, 154, 167, 170, 178
19, 000000332345.jpg, 8876, 3, 156, 166, 163, 175
19, 000000332345.jpg, 8876, 4, 371, 168, 377, 184
19, 000000323327.jpg, 8877, 0, 0, 108, 140, 355
19, 000000323327.jpg, 8877, 1, 153, 67, 236, 272
19, 000000323327.jpg, 8877, 2, 238, 81, 396, 370
19, 000000428229.jpg, 8878, 0, 183, 116, 294, 319
19, 000000428229.jpg, 8878, 1, 375, 15, 395, 121
19, 000000428229.jpg, 8878, 2, 317, 0, 340, 64
19, 000000428229.jpg, 8878, 3, 227, 0, 243, 73
19, 000000428229.jpg, 8878, 4, 383, 13, 415, 135
19, 000000428229.jpg, 8878, 5, 359, 2, 382, 119
19, 000000428229.jpg, 8878, 6, 350, 21, 363, 91
19, 000000428229.jpg, 8878, 7, 201, 0, 219, 60
19, 000000428229.jpg, 8878, 8, 277, 8, 291, 42
19, 000000428229.jpg, 8878, 9, 217, 0, 232, 68
19, 000000428229.jpg, 8878, 10, 188, 0, 204, 61
19, 000000428229.jpg, 8878, 11, 333, 17, 353, 107
19, 000000428229.jpg, 8878, 12, 111, 0, 127, 44
19, 000000384528.jpg, 8879, 0, 252, 245, 255, 255
19, 000000384528.jpg, 8879, 1, 224, 233, 231, 242
19, 000000448399.jpg, 8880, 0, 133, 43, 270, 395
19, 000000486626.jpg, 8881, 0, 59, 1, 221, 184
19, 000000486626.jpg, 8881, 1, 3, 14, 57, 159
19, 000000486626.jpg, 8881, 2, 246, 33, 415, 241
19, 000000191949.jpg, 8882, 0, 160, 110, 201, 270
19, 000000191949.jpg, 8882, 1, 138, 114, 158, 152
19, 000000191949.jpg, 8882, 2, 63, 72, 79, 109
19, 000000191949.jpg, 8882, 3, 101, 114, 120, 148
19, 000000191949.jpg, 8882, 4, 109, 101, 127, 129
19, 000000191949.jpg, 8882, 5, 283, 98, 300, 135
19, 000000191949.jpg, 8882, 6, 119, 24, 133, 52
19, 000000191949.jpg, 8882, 7, 106, 25, 119, 56
19, 000000191949.jpg, 8882, 8, 79, 51, 95, 76
19, 000000191949.jpg, 8882, 9, 45, 71, 64, 110
19, 000000191949.jpg, 8882, 10, 311, 120, 333, 154
19, 000000191949.jpg, 8882, 11, 296, 97, 318, 148
19, 000000191949.jpg, 8882, 12, 256, 128, 279, 152
19, 000000181888.jpg, 8883, 0, 210, 198, 224, 268
19, 000000181888.jpg, 8883, 1, 51, 171, 60, 198
19, 000000181888.jpg, 8883, 2, 302, 196, 314, 223
19, 000000181888.jpg, 8883, 3, 401, 185, 415, 239
19, 000000181888.jpg, 8883, 4, 152, 192, 163, 231
19, 000000181888.jpg, 8883, 5, 22, 172, 39, 224
19, 000000181888.jpg, 8883, 6, 401, 199, 415, 245
19, 000000181888.jpg, 8883, 7, 104, 182, 111, 204
19, 000000181888.jpg, 8883, 8, 116, 183, 123, 193
19, 000000181888.jpg, 8883, 9, 58, 177, 62, 191
19, 000000181888.jpg, 8883, 10, 0, 122, 11, 271
19, 000000000985.jpg, 8884, 0, 259, 215, 282, 283
19, 000000000985.jpg, 8884, 1, 250, 198, 271, 229
19, 000000000985.jpg, 8884, 2, 130, 159, 139, 190
19, 000000000985.jpg, 8884, 3, 234, 199, 250, 229
19, 000000000985.jpg, 8884, 4, 246, 237, 259, 285
19, 000000000985.jpg, 8884, 5, 245, 153, 254, 192
19, 000000000985.jpg, 8884, 6, 235, 258, 249, 284
19, 000000000985.jpg, 8884, 7, 265, 156, 270, 171
19, 000000000985.jpg, 8884, 8, 220, 218, 233, 252
19, 000000000985.jpg, 8884, 9, 224, 260, 238, 286
