ExperimentID,ImageName,ImageID,FeatureID,Feature_TypeID,Feature_left,Feature_top,Feature_right,Feature_bottom
19, 000000521752.jpg, 12110, 3, 0, 77, 169, 106, 197
19, 000000521752.jpg, 12110, 4, 2, 59, 247, 136, 333
19, 000000521752.jpg, 12110, 5, 2, 298, 179, 349, 209
19, 000000521752.jpg, 12110, 6, 2, 114, 248, 197, 341
19, 000000521752.jpg, 12110, 7, 2, 189, 266, 251, 352
19, 000000521752.jpg, 12110, 8, 2, 250, 271, 313, 362
19, 000000447330.jpg, 12111, 1, 0, 56, 32, 105, 81
19, 000000447330.jpg, 12111, 2, 1, 153, 217, 182, 255
19, 000000447330.jpg, 12111, 3, 2, 66, 228, 288, 416
19, 000000039768.jpg, 12112, 1, 0, 109, 74, 168, 133
19, 000000039768.jpg, 12112, 2, 0, 256, 54, 284, 82
19, 000000039768.jpg, 12112, 3, 0, 311, 54, 339, 82
19, 000000039768.jpg, 12112, 4, 0, 179, 63, 220, 104
19, 000000039768.jpg, 12112, 5, 0, 364, 211, 413, 260
19, 000000039768.jpg, 12112, 6, 1, 138, 284, 177, 333
19, 000000039768.jpg, 12112, 7, 2, 288, 66, 309, 81
19, 000000039768.jpg, 12112, 8, 2, 366, 299, 416, 415
19, 000000039768.jpg, 12112, 9, 2, 276, 171, 379, 320
19, 000000460289.jpg, 12113, 1, 0, 135, 54, 163, 82
19, 000000460289.jpg, 12113, 2, 1, 168, 236, 183, 267
19, 000000460289.jpg, 12113, 3, 2, 89, 234, 193, 416
19, 000000577669.jpg, 12114, 1, 0, 354, 234, 378, 257
19, 000000577669.jpg, 12114, 2, 0, 31, 218, 51, 238
19, 000000577669.jpg, 12114, 3, 2, 19, 273, 98, 338
19, 000000577669.jpg, 12114, 4, 2, 84, 264, 160, 379
19, 000000577669.jpg, 12114, 5, 2, 348, 324, 414, 415
19, 000000124174.jpg, 12115, 1, 2, 59, 95, 64, 99
19, 000000124174.jpg, 12115, 2, 2, 49, 95, 55, 99
19, 000000097023.jpg, 12116, 1, 2, 86, 307, 143, 414
19, 000000097023.jpg, 12116, 2, 2, 320, 271, 373, 367
19, 000000097023.jpg, 12116, 3, 2, 221, 286, 262, 372
19, 000000097023.jpg, 12116, 4, 2, 174, 214, 191, 242
19, 000000097023.jpg, 12116, 5, 2, 211, 217, 229, 251
19, 000000097023.jpg, 12116, 6, 2, 366, 198, 377, 211
19, 000000097023.jpg, 12116, 7, 2, 299, 211, 314, 240
19, 000000097023.jpg, 12116, 8, 2, 319, 203, 331, 222
19, 000000343413.jpg, 12117, 1, 2, 116, 349, 410, 416
19, 000000474424.jpg, 12118, 1, 0, 121, 79, 162, 120
19, 000000474424.jpg, 12118, 2, 1, 141, 182, 166, 207
19, 000000474424.jpg, 12118, 3, 1, 163, 186, 179, 216
19, 000000474424.jpg, 12118, 4, 2, 197, 201, 310, 342
19, 000000474424.jpg, 12118, 5, 2, 81, 211, 211, 358
19, 000000310600.jpg, 12119, 1, 0, 294, 158, 328, 192
19, 000000310600.jpg, 12119, 2, 2, 230, 282, 409, 416
19, 000000310600.jpg, 12119, 3, 2, 1, 280, 185, 414
19, 000000314044.jpg, 12120, 1, 0, 225, 90, 245, 110
19, 000000314044.jpg, 12120, 2, 0, 141, 85, 165, 109
19, 000000314044.jpg, 12120, 3, 0, 263, 83, 287, 106
19, 000000314044.jpg, 12120, 4, 2, 204, 200, 266, 326
19, 000000314044.jpg, 12120, 5, 2, 250, 203, 316, 344
19, 000000314044.jpg, 12120, 6, 2, 95, 219, 183, 372
19, 000000463319.jpg, 12121, 1, 2, 73, 198, 137, 238
19, 000000463319.jpg, 12121, 2, 2, 177, 202, 196, 225
19, 000000463319.jpg, 12121, 3, 2, 392, 205, 404, 219
19, 000000463319.jpg, 12121, 4, 2, 372, 206, 382, 219
19, 000000463319.jpg, 12121, 5, 2, 381, 205, 391, 218
19, 000000463319.jpg, 12121, 6, 2, 0, 205, 36, 233
19, 000000290896.jpg, 12122, 1, 2, 401, 321, 416, 345
19, 000000266777.jpg, 12123, 1, 2, 214, 167, 281, 261
19, 000000293505.jpg, 12125, 1, 2, 293, 254, 327, 328
19, 000000293505.jpg, 12125, 2, 2, 314, 283, 416, 416
19, 000000293505.jpg, 12125, 3, 2, 166, 224, 215, 281
19, 000000293505.jpg, 12125, 4, 2, 144, 196, 156, 213
19, 000000081749.jpg, 12126, 1, 2, 26, 270, 69, 350
19, 000000081749.jpg, 12126, 2, 2, 275, 231, 295, 270
19, 000000081749.jpg, 12126, 3, 2, 319, 257, 360, 327
19, 000000081749.jpg, 12126, 4, 2, 350, 253, 385, 320
19, 000000081749.jpg, 12126, 5, 2, 51, 270, 89, 342
19, 000000081749.jpg, 12126, 6, 2, 384, 287, 416, 402
19, 000000551243.jpg, 12127, 1, 0, 170, 55, 241, 126
19, 000000551243.jpg, 12127, 2, 1, 122, 318, 151, 368
19, 000000551243.jpg, 12127, 3, 2, 88, 226, 374, 416
19, 000000107353.jpg, 12128, 1, 2, 214, 333, 237, 364
19, 000000107353.jpg, 12128, 2, 2, 235, 335, 257, 365
19, 000000107353.jpg, 12128, 3, 2, 321, 345, 356, 386
19, 000000107353.jpg, 12128, 4, 2, 264, 324, 275, 338
19, 000000098927.jpg, 12129, 1, 0, 211, 100, 245, 134
19, 000000098927.jpg, 12129, 2, 1, 286, 193, 307, 226
19, 000000098927.jpg, 12129, 3, 2, 151, 209, 309, 328
19, 000000465814.jpg, 12130, 1, 2, 63, 320, 135, 415
19, 000000193880.jpg, 12131, 1, 2, 143, 166, 191, 217
19, 000000189943.jpg, 12133, 1, 2, 167, 58, 189, 75
19, 000000498137.jpg, 12135, 1, 0, 122, 3, 145, 27
19, 000000498137.jpg, 12135, 2, 2, 125, 53, 181, 113
19, 000000516990.jpg, 12136, 1, 0, 198, 105, 269, 176
19, 000000516990.jpg, 12136, 2, 1, 181, 296, 253, 353
19, 000000516990.jpg, 12136, 3, 1, 122, 251, 154, 299
19, 000000219841.jpg, 12137, 1, 0, 71, 172, 91, 192
19, 000000219841.jpg, 12137, 2, 2, 40, 259, 147, 354
19, 000000219841.jpg, 12137, 3, 2, 105, 178, 125, 214
19, 000000009317.jpg, 12138, 1, 2, 277, 192, 287, 206
19, 000000009317.jpg, 12138, 2, 2, 289, 190, 298, 204
19, 000000009317.jpg, 12138, 3, 2, 37, 227, 126, 360
19, 000000230417.jpg, 12139, 1, 0, 205, 137, 254, 186
19, 000000230417.jpg, 12139, 2, 1, 200, 231, 231, 248
19, 000000230417.jpg, 12139, 3, 2, 94, 258, 305, 391
19, 000000502248.jpg, 12140, 1, 2, 392, 197, 416, 243
19, 000000095202.jpg, 12141, 1, 2, 334, 365, 348, 381
19, 000000095202.jpg, 12141, 2, 2, 282, 361, 291, 371
19, 000000095202.jpg, 12141, 3, 2, 292, 365, 303, 378
19, 000000095202.jpg, 12141, 4, 2, 383, 368, 398, 384
19, 000000095202.jpg, 12141, 5, 2, 365, 370, 376, 383
19, 000000095202.jpg, 12141, 6, 2, 407, 368, 415, 384
19, 000000095202.jpg, 12141, 7, 2, 349, 369, 361, 382
19, 000000030049.jpg, 12144, 1, 2, 127, 243, 152, 266
19, 000000458925.jpg, 12145, 1, 1, 350, 182, 373, 201
19, 000000458925.jpg, 12145, 2, 2, 112, 203, 383, 321
19, 000000052382.jpg, 12146, 1, 2, 170, 210, 179, 226
19, 000000052382.jpg, 12146, 2, 2, 162, 209, 170, 225
19, 000000052382.jpg, 12146, 3, 2, 108, 215, 115, 230
19, 000000052382.jpg, 12146, 4, 2, 187, 211, 195, 223
19, 000000565459.jpg, 12147, 1, 2, 186, 244, 253, 318
19, 000000487698.jpg, 12149, 1, 2, 105, 180, 218, 296
19, 000000487698.jpg, 12149, 2, 2, 227, 245, 319, 400
19, 000000353200.jpg, 12150, 1, 0, 68, 78, 215, 225
19, 000000559986.jpg, 12151, 1, 2, 337, 318, 351, 338
19, 000000422354.jpg, 12152, 1, 0, 175, 181, 234, 240
19, 000000422354.jpg, 12152, 2, 0, 253, 226, 273, 246
19, 000000422354.jpg, 12152, 3, 0, 357, 224, 377, 244
19, 000000422354.jpg, 12152, 4, 1, 50, 151, 78, 215
19, 000000422354.jpg, 12152, 5, 1, 329, 154, 366, 194
19, 000000422354.jpg, 12152, 6, 2, 15, 297, 302, 416
19, 000000537673.jpg, 12153, 1, 1, 381, 70, 406, 86
19, 000000537673.jpg, 12153, 2, 2, 189, 167, 223, 199
19, 000000537673.jpg, 12153, 3, 2, 0, 178, 17, 203
19, 000000537673.jpg, 12153, 4, 2, 223, 166, 362, 287
19, 000000537673.jpg, 12153, 5, 2, 399, 172, 416, 200
19, 000000537673.jpg, 12153, 6, 2, 218, 188, 265, 257
19, 000000537673.jpg, 12153, 7, 2, 335, 136, 348, 152
19, 000000505421.jpg, 12154, 1, 0, 200, 107, 234, 141
19, 000000505421.jpg, 12154, 2, 0, 245, 102, 265, 122
19, 000000505421.jpg, 12154, 3, 0, 259, 137, 287, 166
19, 000000505421.jpg, 12154, 4, 0, 160, 66, 184, 89
19, 000000505421.jpg, 12154, 5, 0, 114, 44, 148, 78
19, 000000505421.jpg, 12154, 6, 0, 213, 68, 233, 88
19, 000000505421.jpg, 12154, 7, 0, 316, 83, 340, 106
19, 000000505421.jpg, 12154, 8, 1, 179, 254, 206, 276
19, 000000505421.jpg, 12154, 9, 2, 302, 156, 357, 232
19, 000000505421.jpg, 12154, 10, 2, 368, 214, 416, 360
19, 000000505421.jpg, 12154, 11, 2, 137, 277, 222, 416
19, 000000505421.jpg, 12154, 12, 2, 147, 124, 201, 202
19, 000000505421.jpg, 12154, 13, 2, 235, 138, 270, 190
19, 000000505421.jpg, 12154, 14, 2, 375, 116, 390, 132
19, 000000505421.jpg, 12154, 15, 2, 65, 257, 153, 415
19, 000000505421.jpg, 12154, 16, 2, 262, 275, 355, 416
19, 000000425944.jpg, 12155, 1, 0, 321, 106, 341, 126
19, 000000425944.jpg, 12155, 2, 1, 51, 219, 59, 236
19, 000000425944.jpg, 12155, 3, 2, 130, 273, 191, 381
19, 000000425944.jpg, 12155, 4, 2, 244, 164, 285, 236
19, 000000425944.jpg, 12155, 5, 2, 199, 163, 247, 224
19, 000000425944.jpg, 12155, 6, 2, 39, 210, 83, 313
19, 000000425944.jpg, 12155, 7, 2, 287, 272, 354, 378
19, 000000425944.jpg, 12155, 8, 2, 128, 149, 161, 211
19, 000000425944.jpg, 12155, 9, 2, 325, 161, 369, 221
19, 000000425944.jpg, 12155, 10, 2, 399, 140, 408, 159
19, 000000425944.jpg, 12155, 11, 2, 0, 208, 52, 279
19, 000000425944.jpg, 12155, 12, 2, 325, 261, 366, 361
19, 000000425944.jpg, 12155, 13, 2, 299, 145, 326, 192
19, 000000425944.jpg, 12155, 14, 2, 69, 219, 134, 362
19, 000000425944.jpg, 12155, 15, 2, 406, 141, 416, 162
19, 000000319818.jpg, 12156, 1, 0, 173, 68, 207, 103
19, 000000319818.jpg, 12156, 2, 0, 76, 89, 110, 123
19, 000000319818.jpg, 12156, 3, 0, 353, 67, 394, 108
19, 000000319818.jpg, 12156, 4, 0, 13, 100, 54, 141
19, 000000319818.jpg, 12156, 5, 2, 55, 138, 114, 216
19, 000000319818.jpg, 12156, 6, 2, 37, 265, 246, 416
19, 000000445944.jpg, 12157, 1, 0, 311, 108, 352, 149
19, 000000445944.jpg, 12157, 2, 2, 207, 248, 405, 413
19, 000000445944.jpg, 12157, 3, 2, 137, 201, 176, 222
19, 000000445944.jpg, 12157, 4, 2, 113, 200, 140, 222
19, 000000377174.jpg, 12158, 1, 2, 0, 327, 54, 391
19, 000000384146.jpg, 12159, 1, 2, 366, 270, 377, 295
19, 000000384146.jpg, 12159, 2, 2, 293, 225, 322, 273
19, 000000384146.jpg, 12159, 3, 2, 198, 292, 209, 307
19, 000000384146.jpg, 12159, 4, 2, 230, 291, 241, 307
19, 000000013983.jpg, 12160, 1, 0, 341, 224, 361, 244
19, 000000013983.jpg, 12160, 2, 2, 141, 276, 211, 340
19, 000000013983.jpg, 12160, 3, 2, 203, 279, 240, 345
19, 000000013983.jpg, 12160, 4, 2, 381, 239, 415, 269
19, 000000013983.jpg, 12160, 5, 2, 332, 233, 383, 258
19, 000000131108.jpg, 12161, 1, 2, 389, 264, 394, 270
19, 000000433122.jpg, 12162, 1, 0, 105, 155, 281, 331
19, 000000433122.jpg, 12162, 2, 1, 285, 138, 361, 233
19, 000000433122.jpg, 12162, 3, 2, 0, 268, 314, 415
19, 000000073201.jpg, 12163, 1, 0, 324, 98, 383, 157
19, 000000073201.jpg, 12163, 2, 0, 175, 122, 224, 171
19, 000000073201.jpg, 12163, 3, 1, 287, 268, 320, 297
19, 000000073201.jpg, 12163, 4, 1, 192, 150, 214, 198
19, 000000073201.jpg, 12163, 5, 2, 285, 174, 415, 303
19, 000000073201.jpg, 12163, 6, 2, 152, 179, 244, 285
19, 000000073201.jpg, 12163, 7, 2, 3, 199, 150, 294
19, 000000073201.jpg, 12163, 8, 2, 99, 61, 204, 177
19, 000000073201.jpg, 12163, 9, 2, 0, 71, 62, 142
19, 000000448616.jpg, 12164, 1, 1, 309, 80, 396, 237
19, 000000448616.jpg, 12164, 2, 1, 34, 57, 96, 187
19, 000000448616.jpg, 12164, 3, 2, 9, 231, 307, 414
19, 000000414422.jpg, 12166, 1, 2, 0, 171, 29, 227
19, 000000414422.jpg, 12166, 2, 2, 148, 151, 168, 177
19, 000000414422.jpg, 12166, 3, 2, 93, 213, 162, 296
19, 000000414422.jpg, 12166, 4, 2, 393, 132, 408, 163
19, 000000414422.jpg, 12166, 5, 2, 180, 148, 194, 178
19, 000000414422.jpg, 12166, 6, 2, 363, 141, 385, 173
19, 000000414422.jpg, 12166, 7, 2, 111, 257, 175, 297
19, 000000414422.jpg, 12166, 8, 2, 407, 142, 416, 168
19, 000000395198.jpg, 12167, 1, 2, 143, 175, 192, 271
19, 000000395198.jpg, 12167, 2, 2, 91, 124, 105, 148
19, 000000395198.jpg, 12167, 3, 2, 207, 233, 307, 353
19, 000000395198.jpg, 12167, 4, 2, 0, 111, 6, 132
19, 000000291827.jpg, 12168, 1, 2, 237, 237, 255, 265
19, 000000291827.jpg, 12168, 2, 2, 369, 232, 391, 252
19, 000000291827.jpg, 12168, 3, 2, 334, 206, 337, 209
19, 000000291827.jpg, 12168, 4, 2, 29, 216, 34, 218
19, 000000118459.jpg, 12169, 1, 2, 297, 216, 331, 279
19, 000000118459.jpg, 12169, 2, 2, 49, 193, 78, 237
19, 000000118459.jpg, 12169, 3, 2, 0, 232, 61, 366
19, 000000118459.jpg, 12169, 4, 2, 78, 195, 92, 215
19, 000000118459.jpg, 12169, 5, 2, 331, 213, 362, 257
19, 000000118459.jpg, 12169, 6, 2, 98, 196, 108, 214
19, 000000118459.jpg, 12169, 7, 2, 256, 207, 271, 234
19, 000000118459.jpg, 12169, 8, 2, 90, 196, 98, 213
19, 000000118459.jpg, 12169, 9, 2, 357, 214, 371, 251
19, 000000118459.jpg, 12169, 10, 2, 123, 193, 130, 204
19, 000000454502.jpg, 12170, 1, 2, 145, 105, 213, 171
19, 000000261945.jpg, 12171, 1, 0, 93, 119, 117, 142
19, 000000261945.jpg, 12171, 2, 0, 57, 119, 81, 142
19, 000000261945.jpg, 12171, 3, 2, 338, 265, 377, 343
19, 000000261945.jpg, 12171, 4, 2, 43, 238, 134, 377
19, 000000261945.jpg, 12171, 5, 2, 314, 284, 340, 322
19, 000000261945.jpg, 12171, 6, 2, 188, 323, 259, 350
19, 000000006026.jpg, 12172, 1, 0, 145, 259, 204, 318
19, 000000006026.jpg, 12172, 2, 0, 19, 134, 90, 205
19, 000000006026.jpg, 12172, 3, 1, 105, 353, 122, 379
19, 000000006026.jpg, 12172, 4, 1, 124, 350, 165, 390
19, 000000006026.jpg, 12172, 5, 2, 96, 343, 263, 415
19, 000000252121.jpg, 12173, 1, 2, 143, 185, 299, 363
19, 000000539719.jpg, 12174, 1, 2, 328, 322, 349, 357
19, 000000539719.jpg, 12174, 2, 2, 317, 316, 330, 336
19, 000000539719.jpg, 12174, 3, 2, 353, 322, 371, 356
19, 000000207349.jpg, 12175, 1, 2, 196, 243, 289, 353
19, 000000207349.jpg, 12175, 2, 2, 190, 202, 239, 273
19, 000000296675.jpg, 12176, 1, 0, 313, 106, 333, 126
19, 000000296675.jpg, 12176, 2, 0, 255, 46, 275, 66
19, 000000296675.jpg, 12176, 3, 0, 231, 42, 251, 62
19, 000000296675.jpg, 12176, 4, 0, 169, 92, 189, 112
19, 000000296675.jpg, 12176, 5, 2, 27, 294, 168, 408
19, 000000296675.jpg, 12176, 6, 2, 75, 39, 115, 73
19, 000000296675.jpg, 12176, 7, 2, 208, 237, 335, 416
19, 000000296675.jpg, 12176, 8, 2, 194, 100, 276, 180
19, 000000434522.jpg, 12177, 1, 2, 213, 281, 279, 361
19, 000000350044.jpg, 12178, 1, 0, 259, 117, 293, 151
19, 000000350044.jpg, 12178, 2, 2, 252, 151, 304, 212
19, 000000042278.jpg, 12179, 1, 0, 187, 46, 228, 87
19, 000000042278.jpg, 12179, 2, 1, 312, 239, 333, 270
19, 000000042278.jpg, 12179, 3, 2, 384, 0, 415, 37
19, 000000042278.jpg, 12179, 4, 2, 148, 21, 191, 96
19, 000000042278.jpg, 12179, 5, 2, 306, 0, 339, 24
19, 000000042278.jpg, 12179, 6, 2, 161, 261, 334, 415
19, 000000218379.jpg, 12180, 1, 0, 159, 158, 179, 178
19, 000000218379.jpg, 12180, 2, 2, 327, 153, 347, 181
19, 000000218379.jpg, 12180, 3, 2, 389, 155, 406, 188
19, 000000218379.jpg, 12180, 4, 2, 300, 135, 314, 150
19, 000000218379.jpg, 12180, 5, 2, 180, 150, 194, 178
19, 000000218379.jpg, 12180, 6, 2, 211, 143, 220, 160
19, 000000218379.jpg, 12180, 7, 2, 191, 143, 198, 161
19, 000000324316.jpg, 12181, 1, 0, 133, 162, 174, 203
19, 000000324316.jpg, 12181, 2, 0, 212, 133, 253, 174
19, 000000324316.jpg, 12181, 3, 1, 230, 175, 246, 207
19, 000000324316.jpg, 12181, 4, 1, 155, 305, 184, 334
19, 000000324316.jpg, 12181, 5, 2, 171, 284, 293, 414
19, 000000324316.jpg, 12181, 6, 2, 94, 283, 187, 415
19, 000000355871.jpg, 12182, 1, 0, 61, 110, 120, 169
19, 000000355871.jpg, 12182, 2, 0, 204, 88, 245, 129
19, 000000355871.jpg, 12182, 3, 0, 319, 87, 369, 136
19, 000000355871.jpg, 12182, 4, 1, 216, 212, 252, 250
19, 000000355871.jpg, 12182, 5, 1, 304, 242, 330, 271
19, 000000355871.jpg, 12182, 6, 2, 235, 62, 295, 165
19, 000000355871.jpg, 12182, 7, 2, 156, 32, 204, 123
19, 000000355871.jpg, 12182, 8, 2, 127, 34, 167, 101
19, 000000355871.jpg, 12182, 9, 2, 18, 265, 223, 416
19, 000000355871.jpg, 12182, 10, 2, 174, 236, 400, 416
19, 000000355871.jpg, 12182, 11, 2, 91, 8, 128, 81
19, 000000128402.jpg, 12183, 1, 1, 55, 275, 113, 316
19, 000000227975.jpg, 12184, 1, 2, 366, 134, 412, 212
19, 000000227975.jpg, 12184, 2, 2, 266, 256, 369, 415
19, 000000017697.jpg, 12185, 1, 2, 157, 191, 292, 287
19, 000000180613.jpg, 12186, 1, 0, 66, 138, 90, 161
19, 000000180613.jpg, 12186, 2, 0, 261, 130, 285, 154
19, 000000180613.jpg, 12186, 3, 0, 146, 135, 169, 159
19, 000000180613.jpg, 12186, 4, 1, 285, 258, 296, 282
19, 000000180613.jpg, 12186, 5, 2, 117, 242, 195, 359
19, 000000180613.jpg, 12186, 6, 2, 235, 251, 315, 372
19, 000000180613.jpg, 12186, 7, 2, 25, 276, 117, 416
19, 000000180613.jpg, 12186, 8, 2, 45, 378, 107, 416
19, 000000210187.jpg, 12187, 1, 0, 175, 193, 234, 252
19, 000000210187.jpg, 12187, 2, 1, 212, 253, 237, 295
19, 000000210187.jpg, 12187, 3, 1, 175, 249, 199, 307
19, 000000210187.jpg, 12187, 4, 2, 328, 22, 365, 56
19, 000000210187.jpg, 12187, 5, 2, 122, 306, 289, 416
19, 000000238210.jpg, 12188, 1, 0, 155, 28, 240, 112
19, 000000238210.jpg, 12188, 2, 1, 35, 350, 104, 394
19, 000000232250.jpg, 12189, 1, 0, 261, 156, 281, 176
19, 000000232250.jpg, 12189, 2, 0, 381, 158, 401, 178
19, 000000232250.jpg, 12189, 3, 0, 193, 148, 213, 168
19, 000000232250.jpg, 12189, 4, 2, 11, 184, 66, 222
19, 000000232250.jpg, 12189, 5, 2, 248, 236, 304, 330
19, 000000232250.jpg, 12189, 6, 2, 366, 188, 415, 228
19, 000000232250.jpg, 12189, 7, 2, 315, 172, 348, 209
19, 000000232250.jpg, 12189, 8, 2, 50, 163, 77, 189
19, 000000232250.jpg, 12189, 9, 2, 285, 112, 325, 142
19, 000000232250.jpg, 12189, 10, 2, 107, 191, 160, 243
19, 000000232250.jpg, 12189, 11, 2, 66, 185, 105, 214
19, 000000232250.jpg, 12189, 12, 2, 298, 268, 383, 369
19, 000000232250.jpg, 12189, 13, 2, 91, 164, 114, 193
19, 000000074902.jpg, 12190, 1, 2, 48, 282, 97, 323
19, 000000074902.jpg, 12190, 2, 2, 102, 311, 148, 371
19, 000000074902.jpg, 12190, 3, 2, 253, 280, 267, 296
19, 000000074902.jpg, 12190, 4, 2, 282, 279, 305, 298
19, 000000074902.jpg, 12190, 5, 2, 314, 280, 337, 296
19, 000000074902.jpg, 12190, 6, 2, 6, 286, 50, 308
19, 000000074902.jpg, 12190, 7, 2, 143, 304, 174, 353
19, 000000074902.jpg, 12190, 8, 2, 229, 279, 255, 294
19, 000000022854.jpg, 12191, 1, 2, 1, 319, 320, 415
19, 000000407318.jpg, 12192, 1, 0, 83, 93, 230, 240
19, 000000407318.jpg, 12192, 2, 1, 203, 222, 292, 342
19, 000000407318.jpg, 12192, 3, 2, 12, 229, 307, 416
19, 000000400829.jpg, 12193, 1, 2, 88, 287, 215, 371
19, 000000379201.jpg, 12194, 1, 2, 163, 239, 253, 371
19, 000000494014.jpg, 12195, 1, 2, 279, 276, 354, 350
19, 000000340594.jpg, 12196, 1, 0, 190, 138, 224, 172
19, 000000340594.jpg, 12196, 2, 0, 117, 145, 152, 179
19, 000000340594.jpg, 12196, 3, 0, 13, 169, 72, 228
19, 000000340594.jpg, 12196, 4, 0, 278, 121, 319, 162
19, 000000340594.jpg, 12196, 5, 0, 66, 137, 115, 186
19, 000000340594.jpg, 12196, 6, 1, 53, 264, 83, 294
19, 000000340594.jpg, 12196, 7, 1, 158, 222, 172, 242
19, 000000340594.jpg, 12196, 8, 2, 264, 178, 353, 254
19, 000000340594.jpg, 12196, 9, 2, 344, 126, 394, 169
19, 000000340594.jpg, 12196, 10, 2, 95, 182, 174, 243
19, 000000340594.jpg, 12196, 11, 2, 168, 178, 252, 238
19, 000000340594.jpg, 12196, 12, 2, 388, 126, 416, 176
19, 000000340594.jpg, 12196, 13, 2, 0, 290, 67, 415
19, 000000444344.jpg, 12197, 1, 0, 6, 27, 55, 76
19, 000000444344.jpg, 12197, 2, 0, 220, 105, 291, 176
19, 000000444344.jpg, 12197, 3, 0, 141, 25, 182, 66
19, 000000444344.jpg, 12197, 4, 1, 348, 10, 369, 47
19, 000000444344.jpg, 12197, 5, 1, 122, 78, 152, 118
19, 000000444344.jpg, 12197, 6, 2, 115, 109, 226, 217
19, 000000444344.jpg, 12197, 7, 2, 222, 133, 335, 215
19, 000000462928.jpg, 12198, 1, 0, 22, 111, 233, 322
19, 000000444312.jpg, 12199, 1, 0, 129, 17, 170, 58
19, 000000341623.jpg, 12200, 1, 1, 97, 193, 116, 225
19, 000000341623.jpg, 12200, 2, 2, 97, 189, 225, 322
19, 000000219873.jpg, 12201, 1, 2, 197, 188, 211, 198
19, 000000427870.jpg, 12202, 1, 1, 230, 122, 284, 141
19, 000000427870.jpg, 12202, 2, 2, 85, 157, 295, 246
19, 000000427870.jpg, 12202, 3, 2, 107, 235, 151, 257
19, 000000297798.jpg, 12203, 1, 0, 235, 57, 284, 106
19, 000000297798.jpg, 12203, 2, 0, 150, 77, 199, 126
19, 000000297798.jpg, 12203, 3, 1, 112, 160, 137, 218
19, 000000297798.jpg, 12203, 4, 1, 353, 229, 379, 274
19, 000000297798.jpg, 12203, 5, 2, 368, 269, 415, 415
19, 000000297798.jpg, 12203, 6, 2, 89, 259, 385, 416
19, 000000581081.jpg, 12205, 1, 2, 189, 202, 202, 215
19, 000000268845.jpg, 12206, 1, 2, 0, 205, 77, 294
19, 000000268845.jpg, 12206, 2, 2, 67, 215, 115, 289
19, 000000268845.jpg, 12206, 3, 2, 140, 218, 195, 299
19, 000000268845.jpg, 12206, 4, 2, 316, 225, 366, 323
19, 000000268845.jpg, 12206, 5, 2, 204, 216, 253, 301
19, 000000268845.jpg, 12206, 6, 2, 111, 212, 154, 291
19, 000000268845.jpg, 12206, 7, 2, 186, 203, 218, 285
19, 000000268845.jpg, 12206, 8, 2, 243, 208, 276, 282
19, 000000268845.jpg, 12206, 9, 2, 265, 205, 299, 282
19, 000000268845.jpg, 12206, 10, 2, 291, 205, 321, 280
19, 000000569795.jpg, 12207, 1, 0, 55, 193, 114, 252
19, 000000569795.jpg, 12207, 2, 1, 59, 251, 87, 299
19, 000000569795.jpg, 12207, 3, 2, 11, 310, 159, 415
19, 000000439926.jpg, 12208, 1, 0, 317, 154, 337, 174
19, 000000439926.jpg, 12208, 2, 0, 103, 45, 132, 73
19, 000000439926.jpg, 12208, 3, 0, 239, 73, 263, 97
19, 000000439926.jpg, 12208, 4, 0, 161, 42, 181, 62
19, 000000439926.jpg, 12208, 5, 0, 29, 12, 49, 32
19, 000000439926.jpg, 12208, 6, 1, 86, 204, 99, 234
19, 000000439926.jpg, 12208, 7, 1, 208, 226, 218, 252
19, 000000439926.jpg, 12208, 8, 2, 215, 218, 310, 390
19, 000000439926.jpg, 12208, 9, 2, 126, 216, 249, 387
19, 000000439926.jpg, 12208, 10, 2, 55, 213, 159, 395
19, 000000439926.jpg, 12208, 11, 2, 8, 65, 87, 133
19, 000000439926.jpg, 12208, 12, 2, 307, 184, 371, 231
19, 000000439926.jpg, 12208, 13, 2, 0, 189, 32, 216
19, 000000439926.jpg, 12208, 14, 2, 345, 156, 397, 186
19, 000000422558.jpg, 12209, 1, 2, 233, 365, 298, 415
19, 000000184358.jpg, 12211, 1, 2, 2, 0, 107, 84
19, 000000184358.jpg, 12211, 2, 2, 121, 134, 299, 349
19, 000000024159.jpg, 12212, 1, 0, 86, 36, 171, 121
19, 000000024159.jpg, 12212, 2, 1, 233, 293, 286, 312
19, 000000024159.jpg, 12212, 3, 1, 118, 354, 199, 396
19, 000000024159.jpg, 12212, 4, 2, 0, 226, 300, 411
19, 000000047315.jpg, 12213, 1, 2, 120, 188, 293, 281
19, 000000146256.jpg, 12214, 1, 2, 72, 232, 195, 350
19, 000000118837.jpg, 12215, 1, 0, 144, 175, 172, 203
19, 000000118837.jpg, 12215, 2, 0, 46, 100, 74, 128
19, 000000118837.jpg, 12215, 3, 2, 178, 286, 284, 414
19, 000000118837.jpg, 12215, 4, 2, 26, 212, 114, 334
19, 000000118837.jpg, 12215, 5, 2, 113, 245, 189, 319
19, 000000240358.jpg, 12216, 1, 0, 197, 20, 231, 54
19, 000000240358.jpg, 12216, 2, 1, 173, 69, 202, 87
19, 000000240358.jpg, 12216, 3, 2, 118, 137, 168, 183
19, 000000240358.jpg, 12216, 4, 2, 149, 193, 411, 365
19, 000000200213.jpg, 12217, 1, 0, 266, 36, 351, 121
19, 000000200213.jpg, 12217, 2, 0, 79, 133, 120, 174
